"guideline","category","title","publication_date","extension","url","title_clean","publication_date_clean","extension_clean","filename","folder","full_path","downloaded","download_status","error"
"NG131","Draft guidance consultation","Committee member list","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/committee-member-list-2","Committee_member_list","21_October_2021","pdf","Committee_member_list_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Committee_member_list_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Draft guidance consultation","Draft guideline NG12","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/draft-guideline-4","Draft_guideline_NG12","21_October_2021","pdf","Draft_guideline_NG12_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Draft_guideline_NG12_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Draft guidance consultation","Draft guideline NG131","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/draft-guideline-3","Draft_guideline_NG131","21_October_2021","pdf","Draft_guideline_NG131_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Draft_guideline_NG131_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Draft guidance consultation","Equality impact assessment 3","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/equality-impact-assessment","Equality_impact_assessment_3","21_October_2021","pdf","Equality_impact_assessment_3_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Equality_impact_assessment_3_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Draft guidance consultation","Evidence review NG12","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/evidence-review-2","Evidence_review_NG12","21_October_2021","pdf","Evidence_review_NG12_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_NG12_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Draft guidance consultation","Evidence review NG131","21 October 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/evidence-review","Evidence_review_NG131","21_October_2021","pdf","Evidence_review_NG131_21_October_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_NG131_21_October_2021.pdf",TRUE,"downloaded",
"NG131","Guidance published","Committee member list","15 December 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/committee-member-list-3","Committee_member_list","15_December_2021","pdf","Committee_member_list_15_December_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Committee_member_list_15_December_2021.pdf",TRUE,"downloaded",
"NG131","Guidance published","Consultation comments and responses","15 December 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/consultation-comments-and-responses","Consultation_comments_and_responses","15_December_2021","pdf","Consultation_comments_and_responses_15_December_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Consultation_comments_and_responses_15_December_2021.pdf",TRUE,"downloaded",
"NG131","Guidance published","Equality impact assessment 4","15 December 2021","pdf","https://www.nice.org.uk/guidance/ng131/update/ng131-update-1/documents/equality-impact-assessment-2","Equality_impact_assessment_4","15_December_2021","pdf","Equality_impact_assessment_4_15_December_2021.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Equality_impact_assessment_4_15_December_2021.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 9","04 February 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-9","Minutes_9","04_February_2019","pdf","Minutes_9_04_February_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_9_04_February_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Committee member list","07 August 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/committee-member-list","Committee_member_list","07_August_2018","pdf","Committee_member_list_07_August_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Committee_member_list_07_August_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 3","09 January 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-3","Minutes_3","09_January_2018","pdf","Minutes_3_09_January_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_3_09_January_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Committee member list","09 May 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/committee-member-list-3","Committee_member_list","09_May_2019","pdf","Committee_member_list_09_May_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Committee_member_list_09_May_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Consultation comments and responses","09 May 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/consultation-comments-and-responses","Consultation_comments_and_responses","09_May_2019","pdf","Consultation_comments_and_responses_09_May_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Consultation_comments_and_responses_09_May_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Equality impact assessment","09 May 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/equality-impact-assessment-5","Equality_impact_assessment","09_May_2019","pdf","Equality_impact_assessment_09_May_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Equality_impact_assessment_09_May_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Register of interests","09 May 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/register-of-interests-2","Register_of_interests","09_May_2019","pdf","Register_of_interests_09_May_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Register_of_interests_09_May_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Stakeholder list","09 May 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/stakeholder-list-2","Stakeholder_list","09_May_2019","pdf","Stakeholder_list_09_May_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Stakeholder_list_09_May_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 7","11 July 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-7","Minutes_7","11_July_2018","pdf","Minutes_7_11_July_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_7_11_July_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 1","11 October 2017","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes","Minutes_1","11_October_2017","pdf","Minutes_1_11_October_2017.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_1_11_October_2017.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Equality impact assessment 4","12 April 2019","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/equality-impact-assessment-4","Equality_impact_assessment_4","12_April_2019","pdf","Equality_impact_assessment_4_12_April_2019.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Equality_impact_assessment_4_12_April_2019.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Comments form","12 December 2018","docx","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/comments-form-2","Comments_form","12_December_2018","docx","Comments_form_12_December_2018.docx","D:/NICE_history/NG131","D:/NICE_history/NG131/Comments_form_12_December_2018.docx",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Committee member list","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/committee-member-list-2","Committee_member_list","12_December_2018","pdf","Committee_member_list_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Committee_member_list_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Draft guideline","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/draft-guideline","Draft_guideline","12_December_2018","pdf","Draft_guideline_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Draft_guideline_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Economic report","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/economic-report","Economic_report","12_December_2018","pdf","Economic_report_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Economic_report_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Equality impact assessment","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/equality-impact-assessment-3","Equality_impact_assessment","12_December_2018","pdf","Equality_impact_assessment_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Equality_impact_assessment_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review A","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review","Evidence_review_A","12_December_2018","pdf","Evidence_review_A_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_A_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review B","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-2","Evidence_review_B","12_December_2018","pdf","Evidence_review_B_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_B_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review C","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-3","Evidence_review_C","12_December_2018","pdf","Evidence_review_C_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_C_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review D","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-4","Evidence_review_D","12_December_2018","pdf","Evidence_review_D_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_D_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review E","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-5","Evidence_review_E","12_December_2018","pdf","Evidence_review_E_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_E_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review F","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-6","Evidence_review_F","12_December_2018","pdf","Evidence_review_F_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_F_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review G","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-7","Evidence_review_G","12_December_2018","pdf","Evidence_review_G_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_G_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Evidence review H","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/evidence-review-8","Evidence_review_H","12_December_2018","pdf","Evidence_review_H_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Evidence_review_H_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Guideline appendix Acknowledgements","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/guideline-appendix-2","Guideline_appendix_Acknowledgements","12_December_2018","pdf","Guideline_appendix_Acknowledgements_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Guideline_appendix_Acknowledgements_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Guideline appendix Algorithm","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/guideline-appendix","Guideline_appendix_Algorithm","12_December_2018","pdf","Guideline_appendix_Algorithm_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Guideline_appendix_Algorithm_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Guideline appendix Register of interests","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/guideline-appendix-3","Guideline_appendix_Register_of_interests","12_December_2018","pdf","Guideline_appendix_Register_of_interests_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Guideline_appendix_Register_of_interests_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Stakeholder list","12 December 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/stakeholder-list","Stakeholder_list","12_December_2018","pdf","Stakeholder_list_12_December_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Stakeholder_list_12_December_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 8","12 September 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-8","Minutes_8","12_September_2018","pdf","Minutes_8_12_September_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_8_12_September_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 5","18 April 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-5","Minutes_5","18_April_2018","pdf","Minutes_5_18_April_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_5_18_April_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Minutes 4","20 February 2018","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/minutes-4","Minutes_4","20_February_2018","pdf","Minutes_4_20_February_2018.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Minutes_4_20_February_2018.pdf",TRUE,"downloaded",
"NG131","Original development on 09 May 2019","Consultation comments and responses","20 October 2017","pdf","https://www.nice.org.uk/guidance/ng131/update/NG131/documents/consultation-comments-and-responses-2","Consultation_comments_and_responses","20_October_2017","pdf","Consultation_comments_and_responses_20_October_2017.pdf","D:/NICE_history/NG131","D:/NICE_history/NG131/Consultation_comments_and_responses_20_October_2017.pdf",TRUE,"downloaded",
